0.05.06.13,1582,5.35450977117,5.82036068173,6.04068357999,2.36985074627,3.26551724138,7.54526760563,6.75352524358,1.46231070402,1.4378862069,1.40237420977,1.32875998563,1.72602320402,2.00321465517
1.05.06.13,1315,5.36776464068,5.83695951766,6.03100144092,2.33071428571,3.34585454545,7.47588785047,6.69444743935,1.48032862509,1.44942103681,1.41450916604,1.34490435763,1.71751051841,1.96787881292
2.05.06.13,1057,5.35593843844,5.77115083799,5.94289272031,2.24090909091,3.14461883408,7.51957446809,6.70295980512,1.46439978881,1.44529028511,1.40038627244,1.33004097149,1.68115269271,1.92836779303
3.05.06.13,981,5.37771891298,5.84076154806,6.04658110883,2.22474576271,3.04512195122,7.47369565217,6.65428395062,1.48759302326,1.46480391677,1.41728592411,1.343124847,1.70073170135,1.92006597307
4.05.06.13,993,5.50438670695,6.03326268465,6.35051172708,2.23896551724,3.17881818182,7.65625468165,6.77187198068,1.41038718245,1.41607355658,1.36966362587,1.31090508083,1.66553960739,2.06883752887
5.05.06.13,1873,5.53780464971,6.07958130477,6.44202762431,2.22731707317,3.16842105263,7.38521256932,6.70165175909,1.43928323991,1.40664007848,1.38583374439,1.31394360987,1.70334938341,2.05141188341
6.05.06.13,1432,5.33005759539,5.7452370452,5.92156756757,2.07984375,3.14357758621,7.46624,6.65561503417,1.46946820988,1.45509166667,1.42037283951,1.34980895062,1.68653271605,1.92377407407
7.05.06.13,1606,5.36667317454,5.86907778295,6.12476772616,2.33176470588,3.26596059113,7.49572368421,6.69150390625,1.45050555081,1.4208469684,1.39039427839,1.33327847993,1.69484064902,1.96627275833
8.05.06.13,2179,5.3513415488,5.84577144795,6.07497621879,2.25444444444,3.19865384615,7.55131707317,6.73002189781,1.44047326675,1.43400634548,1.39605875441,1.33737984724,1.68864212691,2.00257150411
9.05.06.13,2636,5.28858884796,5.70622069397,5.83307608696,2.19068493151,3.08681818182,7.49031884058,6.64034458509,1.44164951654,1.4215540458,1.38472203562,1.32419628499,1.69100478372,1.97301022901
10.05.06.13,2679,5.26504948105,5.66885507683,5.77214323053,2.12374269006,3.03637931034,7.4550997151,6.64819185645,1.4659596023,1.433003663,1.40566012559,1.3433466248,1.70295405547,1.95446828885
11.05.06.13,2593,5.30972097302,5.74054549902,5.90896290051,2.26158536585,3.13969758065,7.52380846325,6.64113539446,1.45868887429,1.42515129216,1.39839973719,1.34753166886,1.70510166448,1.95767424442
12.05.06.13,2860,5.30241293532,5.72084850038,5.86604013705,2.16968553459,3.08038543897,7.51788732394,6.69148477157,1.4800135208,1.43997588598,1.39906602465,1.34533736518,1.70225843606,1.95462107088
13.05.06.13,2735,5.27521593674,5.65304347826,5.75002512563,2.36442708333,3.18435643564,7.53407310705,6.62252525253,1.50081395552,1.46133340602,1.43107544701,1.36808905364,1.71548748365,1.90486951592
14.05.06.13,2887,5.2817642813,5.68036471168,5.80339461308,2.27204188482,3.11291208791,7.416882494,6.62269380926,1.48158112724,1.44942335611,1.41535017079,1.34866861657,1.70585456874,1.90938035867
15.05.06.13,2989,5.20698526443,5.57532060027,5.64337411765,2.2081042654,3.09030150754,7.5163372093,6.64087696335,1.46694084746,1.44621652542,1.40624241525,1.3362754661,1.70633360169,1.91065025424
16.05.06.13,3145,5.34451422875,5.77877050841,6.03818216756,2.26983193277,3.23037037037,7.58277078086,6.63957536164,1.47387859341,1.44765749451,1.40772518681,1.33344228571,1.69554184615,1.90643982418
17.05.06.13,2914,5.35254488754,5.76349263965,5.94614008375,2.16443661972,3.18038610039,7.51359375,6.62544807966,1.47929467085,1.4483651142,1.40436278549,1.33103403493,1.68749932826,1.90496596507
18.05.06.13,2540,5.25418260676,5.66780168654,5.79374934176,2.19218309859,3.16306695464,7.47852601156,6.64194289694,1.4704703271,1.4329553271,1.40362443925,1.34147588785,1.70616359813,1.93168228972
19.05.06.13,2920,5.31256938937,5.79252334371,5.96893846707,2.16722222222,3.32816793893,7.41422131148,6.58258093126,1.41367221648,1.3920054464,1.37907111341,1.30270089624,1.67011013444,1.97069389866
20.05.06.13,3249,5.32929872365,5.77147063888,5.92505349794,2.37633587786,3.40779516358,7.34208258528,6.52656016315,1.4329213512,1.40272434436,1.40882978905,1.32445005701,1.69217978905,1.98407765108
21.05.06.13,3657,5.32157442694,5.77152122805,5.9425399361,2.39726708075,3.39555420219,7.43536776213,6.5297556866,1.42615648661,1.40147301477,1.40827453832,1.32560754848,1.69079836103,1.98325387812
22.05.06.13,3817,5.34362177173,5.77657532484,5.92361602387,2.36178378378,3.38298342541,7.38895522388,6.53060454065,1.4175030832,1.39035046475,1.39965130356,1.31960394468,1.67673568352,1.98659505781
23.05.06.13,3278,5.36526215619,5.77234704782,5.91297464168,2.32193370166,3.35267558528,7.3935501355,6.54425233645,1.41976299593,1.39816322482,1.40115846897,1.32190155137,1.691224059,2.01433496948
0.03.06.13,1590,5.27232550279,5.67249481112,5.8066203365,2.33383333333,3.13129310345,7.55315068493,6.7202747792,1.50810552834,1.47614436669,1.44245171449,1.35694478656,1.71622778167,1.90413617915
1.03.06.13,1406,5.33787640902,5.7425419121,5.91396634615,2.28953488372,3.12191570881,7.50606299213,6.65228976697,1.4725793559,1.43976333609,1.40959810074,1.33830371594,1.71606639141,1.96914186623
2.03.06.13,1049,5.32886273398,5.75649429147,5.91100478469,2.13466666667,3.22852459016,7.41371428571,6.66275650842,1.44836372093,1.42382267442,1.37548186047,1.31728406977,1.69148104651,1.92675430233
3.03.06.13,1158,5.43085653673,5.9368405094,6.17081053698,2.29275,3.23563291139,7.54614754098,6.7302291918,1.4399839779,1.4293439779,1.38174441989,1.30941911602,1.6966961326,1.94192972376
4.03.06.13,1201,5.32203578762,5.79702191988,6.04409972299,2.34244897959,3.11244444444,7.51526627219,6.71833049404,1.47650059172,1.43493692308,1.39562568047,1.33935301775,1.69633420118,1.93585159763
5.03.06.13,1565,5.36292735043,5.91799626633,6.21912543153,2.11631578947,3.04345794393,7.45919191919,6.66505249344,1.48308923395,1.45733995859,1.37451511387,1.30843592133,1.70825952381,1.86638395445
6.03.06.13,1643,5.34726351351,5.87094712377,6.12591476091,2.24974358974,3.23013422819,7.46028571429,6.6566297663,1.48336448942,1.44950791168,1.40498114075,1.33912962282,1.71888610856,1.9292924563
7.03.06.13,1741,5.3427854351,5.83308088614,6.04787477954,2.38163265306,3.2796728972,7.47707509881,6.6917826087,1.47365043253,1.44135043253,1.40055155709,1.34108607266,1.70552906574,1.91827967128
8.03.06.13,2217,5.28173483071,5.75604120018,5.95588421887,2.19423076923,3.17349264706,7.40723684211,6.72111223458,1.47246377585,1.44812434957,1.39930767178,1.34237578386,1.69420833889,1.87609899933
9.03.06.13,3297,5.36229612267,5.84080861909,6.10250693802,2.22686868687,3.22565789474,7.37274914089,6.71597643098,1.48573415568,1.45856014462,1.40682462782,1.33822122501,1.72927868992,1.92677681838
