20.15.04.13,5645,4.82904459132
21.15.04.13,4651,4.80166709268
22.15.04.13,4481,5.11966980899
23.15.04.13,3011,5.02935002229
0.19.04.13,867,4.59362969753
1.19.04.13,1330,4.52605664021
2.19.04.13,2994,4.06726566294
3.19.04.13,1885,4.22740202754
4.19.04.13,2043,3.85601329337
5.19.04.13,1593,3.90361325611
6.19.04.13,2367,4.03109754666
7.19.04.13,3791,4.10861852322
8.19.04.13,4197,4.28147678502
9.19.04.13,4744,4.75255565592
10.19.04.13,4365,4.61685406774
11.19.04.13,4001,4.70385692393
12.19.04.13,3711,4.61490149349
13.19.04.13,2920,4.80673285009
14.19.04.13,2866,4.77182102209
15.19.04.13,2160,4.77231150442
16.19.04.13,2066,4.89708303508
17.19.04.13,2014,4.92850450769
18.19.04.13,1929,4.72343673966
19.19.04.13,5344,4.58523456218
20.19.04.13,10377,3.98607845081
21.19.04.13,5667,4.41756883727
22.19.04.13,3016,4.54049532262
23.19.04.13,1614,4.67547065593
0.14.04.13,19,5.04930232558
1.14.04.13,21,5.26015873016
2.14.04.13,18,5.50423076923
3.14.04.13,10,4.8825
4.14.04.13,11,5.61555555556
5.14.04.13,18,5.31904761905
6.14.04.13,16,5.0
7.14.04.13,9,5.32916666667
8.14.04.13,25,5.30795698925
9.14.04.13,63,4.72617449664
10.14.04.13,26,4.51014492754
11.14.04.13,44,4.80607594937
12.14.04.13,32,4.96533333333
13.14.04.13,39,5.09366412214
14.14.04.13,41,5.04426470588
15.14.04.13,25,5.20247058824
16.14.04.13,20,5.28830188679
17.14.04.13,22,5.64823529412
18.14.04.13,28,5.28325
19.14.04.13,16,5.24035714286
20.14.04.13,24,5.02162162162
21.14.04.13,19,4.6062745098
22.14.04.13,28,5.02777777778
23.14.04.13,26,5.71476923077
