"sentenced"	2.3	1.33041346956501
"dammit"	2.3	1.1
"reductions"	2.3	1.2369316876853
"locked"	2.28571428571429	1.4142135623731
"erased"	2.26	1.19682914403017
"fire"	2.26	1.16292734080853
"exhausted"	2.26	1.12800709217629
"kick"	2.26	1.07349895202557
"mess"	2.24	1.12356575241505
"abnormal"	2.24	1.12356575241505
"syndrome"	2.24	1.2419339757008
"charges"	2.24	1.15861986863682
"age"	2.24	1.04995237987253
"slipped"	2.22	1.15394973894013
"cut"	2.22	1.26948808580467
"conviction"	2.22	1.2375782803524
"pistol"	2.22	1.2375782803524
"mold"	2.2	1.113552872566
"pleaded"	2.2	0.938083151964686
"lazy"	2.2	1.0770329614269
"reducing"	2.2	1.2328828005938
"oppose"	2.18	1.07126093926737
"excuse"	2.16	0.987117014340245
"poor's"	2.16	1.20598507453451
"unlike"	2.14	1.28078101172683
"cage"	2.14	1.14908659377786
"misidentified"	2.12	1.12498888883402
"roughly"	2.12	1.29058126439213
"moan"	2.12	1.07032705282077
"needles"	2.12	1.16
"mother-in-law"	2.12	1.25920609909578
"tore"	2.10204081632653	1.01508817268946
"weapons"	2.10204081632653	1.14722198551471
"slam"	2.1	1.0816653826392
"collide"	2.1	1.2369316876853
"crush"	2.1	1.2369316876853
"rebels"	2.1	1.1
"excuses"	2.1	1.20415945787923
"bugs"	2.1	1.37477270848675
"veterans"	2.1	1.17046999107196
"emo"	2.08163265306122	1.13993796275665
"issues"	2.08	1.03614670775909
"forgetting"	2.08	1.05527247666183
"nope"	2.08	1.16344316577992
"complaints"	2.08	1.0740577265678
"tremble"	2.06122448979592	0.912680807142771
"crooked"	2.06	1.04709120901667
"memories"	2.06	1.10290525431698
"spent"	2.04	1.0762899237659
"risk"	2.04	1.11283421945948
"pirate"	2.04	1.16550418274668
"savage"	2.04	1.09471457467232
"closed"	2.04	1.0762899237659
"concerned"	2.04	1.01901913622856
"pirates"	2.02040816326531	1.1337097479454
"uptight"	2.02	1.14
"messed"	2.02	1.12231902772786
"ripped"	2.02	1.10435501538228
"weird"	2.02	0.94847245611035
"ending"	2	1.113552872566
"blast"	2	1.26168012376112
"laws"	2	1.0770329614269
"overcast"	2	0.989743318610787
"compete"	2	1.0770329614269
"dependence"	1.98	0.905317623820502
"removal"	1.98	1.10435501538228
"taxpayers"	1.98	1.12231902772786
"busy"	1.98	0.905317623820502
"dump"	1.98	0.969329665284211
"shiver"	1.97959183673469	1.03981544513118
"defending"	1.96	1.03846039885977
"wah"	1.96	1.03846039885977
"inevitable"	1.96	1.13066352200821
"anti"	1.95918367346939	1.04898753272624
"depend"	1.94	1.02781321260237
"prosecutor"	1.94	1.13859562619922
"rowdy"	1.94	1.25554768925756
"news"	1.94	1.10290525431698
"rags"	1.94	1.06602063769891
"survivors"	1.94	0.903548559846121
"medical"	1.94	1.173200750085
"fury"	1.93877551020408	1.13223930666777
"patient's"	1.93877551020408	1.23566330638536
"damn"	1.92	1.01666120217111
"blown"	1.92	1.21391927243948
"zit"	1.92	1.05527247666183
"strapped"	1.92	1.14612390255155
"boss"	1.92	0.890842298052803
"drinking"	1.92	1.12853887837327
"kickin"	1.92	1.14612390255155
"affairs"	1.9	1.15325625946708
"long"	1.9	1.04403065089106
"shaking"	1.89795918367347	1.09255173994483
"recalled"	1.89795918367347	1.09255173994483
"minus"	1.88	1.05147515424759
"slick"	1.88	1.10706820024784
"obligation"	1.88	0.908625335328044
"nah"	1.88	1.01271911209377
"burst"	1.88	1.05147515424759
"commercial"	1.88	1.21061967603372
"nothings"	1.88	1.01271911209377
"tangled"	1.88	1.07032705282077
"police"	1.87755102040816	1.09977090492306
"lawyers"	1.87755102040816	1.13627844139388
"financial"	1.87755102040816	1.11817367606553
"veteran"	1.86	1.14908659377786
"obsession"	1.86	0.848763806956918
"governments"	1.86	1.14908659377786
"corrected"	1.86	1.05848948979194
"mondays"	1.86	1.05848948979194
"finals"	1.86	1.07721864075962
"sensitivity"	1.86	0.959374796416916
"deserved"	1.86	1.2001666550942
"raining"	1.86	1.05848948979194
"servants"	1.86	1.09562767398419
"strictly"	1.86	1.000199980004
"held"	1.85714285714286	1.01015254455221
"passing"	1.85714285714286	1.16057691494799
"freaky"	1.84	0.987117014340245
"wont"	1.84	1.04613574644976
"away"	1.84	1.08369737473153
"romeo"	1.84	1.17234807118023
"cant"	1.83673469387755	1.09445613696261
"distance"	1.83673469387755	1.07564766964118
"training"	1.82	1.05242576935383
"rush"	1.82	1.22784363825367
"nowhere"	1.82	0.973447481891037
"resistance"	1.82	0.887468309293352
"hunt"	1.82	0.864638652848691
"snatch"	1.82	0.887468309293352
"conclude"	1.82	1.03324730824716
"noise"	1.82	1.10797111875716
"racial"	1.82	1.14350338871382
"stiff"	1.81632653061224	1.06279318908502
"dont"	1.8	1.0770329614269
"negotiate"	1.8	1.16619037896906
"flames"	1.8	1.113552872566
"govt"	1.8	1.01980390271856
"shakes"	1.8	1.0770329614269
"ass"	1.8	0.916515138991168
"chills"	1.8	0.959166304662544
"encounter"	1.8	1.28062484748657
"regulators"	1.79166666666667	0.956520023604083
"blizzard"	1.78	0.965194280961092
"stimulus"	1.78	1.04479663092872
"sticky"	1.78	1.02547549946354
"worn"	1.78	0.855336191213724
"feelings"	1.78	1.08240473021878
"acid"	1.78	1.11874930167576
"pit"	1.78	0.965194280961092
"warrior"	1.78	1.04479663092872
"jobs"	1.78	1.17115327775659
"dizzy"	1.78	1.06376689175778
"suitcase"	1.77551020408163	0.995198803284621
"immigrants"	1.76	0.970772887960928
"blades"	1.76	0.906862723900371
"prevented"	1.76	1.08738217752546
"limits"	1.76	1.03072789813801
"didnt"	1.76	0.949947366963033
"jews"	1.76	1.06883113727099
"blunt"	1.76	1.08738217752546
"rain"	1.75510204081633	0.86968472459847
"defensive"	1.75510204081633	0.937443598192314
"spending"	1.75510204081633	0.958966540773121
"hollywood"	1.75510204081633	1.07912686256345
"tied"	1.74	0.975909831900468
"legislators"	1.74	0.996192752432982
"loose"	1.74	1.16292734080853
"raw"	1.74	0.844037913840368
"thin"	1.74	0.890168523370716
"conservative"	1.74	0.975909831900468
"escape"	1.72	0.93893556754444
"sensation"	1.72	1.11427106217473
"fog"	1.72	0.849470423263812
"havent"	1.72	0.895321171423976
"naive"	1.72	0.917387595294377
"shawty"	1.72	1.00079968025574
"labour"	1.72	1.00079968025574
"diaries"	1.72	0.917387595294377
"swear"	1.72	0.980612053770501
"complex"	1.71428571428571	1.0690449676497
"morality"	1.71428571428571	1.04978131833565
"incidence"	1.7	0.964365076099296
"changes"	1.7	1.00498756211209
"hotter"	1.7	1.02469507659596
"seldom"	1.7	0.9
"admit"	1.7	1.02469507659596
"flights"	1.7	0.877496438739212
"ich"	1.7	0.964365076099296
"compare"	1.7	0.98488578017961
"judges"	1.7	1.00498756211209
"bronx"	1.7	0.964365076099295
"shy"	1.7	0.877496438739212
"shadow"	1.69387755102041	1.07293383086489
"flipped"	1.69387755102041	1.16416005689401
"least"	1.69387755102041	0.885347427080974
"freakin"	1.69387755102041	0.861988248242566
"amount"	1.69387755102041	1.09178905102818
"far"	1.68	1.0476640682967
"economist"	1.68	0.968297474952816
"sixty"	1.68	1.1214276615101
"father"	1.68	1.12142766151009
"plaintiff"	1.68	0.835224520712844
"trance"	1.68	1.08517279730004
"autumn"	1.68	0.988736567544662
"mask"	1.68	1.00876161703348
"louder"	1.68	1.00876161703348
"election"	1.68	1.00876161703348
"issue"	1.68	0.881816307401944
"ooo"	1.68	1.0476640682967
"wolves"	1.68	0.968297474952816
"melting"	1.68	0.947417542586161
"discipline"	1.68	0.904212364436585
"administration"	1.68	1.00876161703348
"former"	1.6734693877551	0.934328419776294
"hide"	1.66	0.907964757025293
"daddy"	1.66	1.19348229982686
"doesn't"	1.66	1.0121264743104
"ripping"	1.66	0.86278618440492
"minimum"	1.66	0.992169340384997
"pregnancy"	1.66	1.10652609548984
"doug"	1.66	1.05090437243357
"sweep"	1.66	0.885663593019381
"sympathetic"	1.66	0.950999474237499
"period"	1.66	0.971802449060507
"dang"	1.66	0.790189850605536
"diary"	1.66	1.03169763012231
"missy"	1.66	1.05090437243357
"adios"	1.66	0.86278618440492
"mit"	1.66	1.05090437243357
"media"	1.66	0.929731143933557
"assumptions"	1.6530612244898	0.821919614922542
"blew"	1.64	0.954148835350125
"pretax"	1.64	1.01508620323596
"partner"	1.64	0.995188424369978
"expression"	1.64	0.932952303175248
"carefully"	1.64	0.793977329651168
"forgiven"	1.64	0.911262859991561
"naked"	1.64	1.22898331965898
"scattered"	1.64	0.974884608556315
"editorials"	1.64	0.932952303175248
"mathematics"	1.64	1.10923396990896
"hottest"	1.64	1.01508620323596
"dum"	1.64	1.03460137251021
"wouldn"	1.64	0.866256313108309
"reflected"	1.64	1.07256701422335
"alien"	1.64	1.01508620323596
"dripping"	1.64	0.889044430835715
"rocky"	1.64	0.974884608556315
"3am"	1.64	0.954148835350125
"salvation"	1.63265306122449	1.0631850022556
"hardly"	1.63265306122449	1.00394888785705
"excess"	1.63265306122449	0.962434785514416
"nights"	1.62	1.03711137299713
"terrific"	1.62	1.12942463227964
"district"	1.62	1.01764433865668
"relatives"	1.62	1.18135515404979
"finite"	1.62	0.977547952787995
"tender"	1.62	0.821948903521381
"jewish"	1.62	1.16430236622623
"isnt"	1.62	1.07498837203013
"investigations"	1.62	0.869252552484029
"arlington"	1.62	0.997797574661314
"provision"	1.62	0.914111590562115
"appointment"	1.61702127659574	1.02216273612462
"years"	1.61224489795918	1.12152095216605
"israelis"	1.6	1.05830052442584
"by"	1.6	0.959166304662544
"rihanna"	1.6	0.848528137423857
"examined"	1.6	1.01980390271856
"reverse"	1.6	0.979795897113271
"command"	1.6	0.894427190999916
"someday"	1.6	0.894427190999916
"#quote"	1.6	1
"conquest"	1.6	0.938083151964686
"stretched"	1.6	0.824621125123532
"mystery"	1.6	1.05830052442584
"anyhow"	1.6	0.894427190999916
"neither"	1.6	0.894427190999916
"society"	1.6	0.938083151964686
"mouse"	1.6	0.938083151964686
"investigators"	1.6	1
"popped"	1.59183673469388	0.924018891646675
"compelled"	1.59183673469388	0.806057863597204
"disguise"	1.59183673469388	0.855197013867631
"tie"	1.59183673469388	0.988058647911037
"boundaries"	1.59183673469388	0.878736740473918
"investigating"	1.59183673469388	1.00850196739639
"certain"	1.59183673469388	0.967183315189615
"aint"	1.58	0.94
"newspaper"	1.58	0.981631295344642
"comin"	1.58	0.94
"whiskey"	1.58	0.85064681272547
"designated"	1.58	1.02156742312977
"jonathan"	1.58	1.07870292481294
"coal"	1.58	0.896437393240599
"serbian"	1.58	0.873842090998139
"composed"	1.58	0.873842090998139
"partnership"	1.58	0.94
"tattoo"	1.58	0.981631295344642
"temperature"	1.58	1.04096109437385
"manhattan"	1.58	0.961041102138717
"thrill"	1.58	1.06
"involvement"	1.58	1.07870292481294
"hoe"	1.58	0.826801064343776
"omg"	1.58	0.961041102138717
"thoughts"	1.58	0.918477000256403
"cave"	1.58	0.961041102138717
"memoir"	1.57142857142857	0.857142857142857
"shaggy"	1.57142857142857	0.755928946018454
"dating"	1.57142857142857	1.01015254455221
"athletic"	1.57142857142857	0.782460796435952
"business"	1.56	1.00319489631876
"millionaire"	1.56	1.06131993291373
"pardon"	1.56	0.983056458195561
"berlin"	1.56	0.983056458195561
"picks"	1.56	0.962496753241277
"dry"	1.56	0.852291030106501
"poems"	1.56	0.875442745129572
"biblical"	1.56	0.983056458195561
"priced"	1.56	0.983056458195561
"executives"	1.56	1.02293694820355
"classified"	1.56	0.828492607088319
"laced"	1.56	0.983056458195561
"riches"	1.56	0.941488183675186
"packing"	1.56	0.941488183675186
"shack"	1.56	0.852291030106501
"gran"	1.56	0.92
"fulfill"	1.56	0.875442745129572
"require"	1.55102040816327	0.904889766424301
"homie"	1.55102040816327	1.12596850809255
"cynthia"	1.55102040816327	0.927168709518412
"meh"	1.55102040816327	0.948924729596953
"cliff"	1.55102040816327	0.640829325228881
"alleen"	1.54	1.00419121685066
"arafat"	1.54	0.921086315173556
"reconstruction"	1.54	0.805232885567896
"grandfather"	1.54	1.0432641084596
"assuming"	1.54	0.876584280032445
"llegar"	1.54	0.942549733435854
"moscow"	1.54	0.876584280032445
"oooo"	1.54	0.984073168011404
"illusions"	1.54	0.853463531734075
"grandmother"	1.54	0.829698740507662
"story"	1.54	0.963535157635672
"tot"	1.54	0.921086315173556
"versus"	1.54	0.876584280032445
"bosnian"	1.54	1.00419121685066
"lust"	1.54	0.829698740507662
"funds"	1.54	0.876584280032445
"todas"	1.54	0.899110671719561
"huntington"	1.54	1.0432641084596
"gulf"	1.54	1.0432641084596
"care"	1.54	0.963535157635672
"votes"	1.53061224489796	0.949802145160824
"sane"	1.53061224489796	1.01221198103161
"times"	1.53061224489796	1.03217702991035
"molecules"	1.53061224489796	0.971051204356761
"males"	1.53061224489796	0.949802145160824
"led"	1.53061224489796	1.01221198103161
"absorption"	1.52083333333333	1.06045554938537
"substance"	1.52	0.921737489744233
"bubble"	1.52	1.00478853496644
"disclosed"	1.52	0.984682690007294
"maybe"	1.52	0.780768851837725
"dad"	1.52	1.00478853496644
"adopted"	1.52	0.72773621594641
"may"	1.52	0.877268487978452
"regardless"	1.52	0.877268487978452
"economists"	1.52	0.921737489744233
"average"	1.52	0.877268487978452
"embrace"	1.52	0.854166260162505
"series"	1.52	0.943186089804128
"studies"	1.52	0.921737489744233
"facts"	1.52	1.00478853496644
"diggin"	1.52	0.780768851837725
"voz"	1.52	1.02449987798926
"economics"	1.52	0.780768851837725
"interpreted"	1.52	0.984682690007294
"faith"	1.52	0.943186089804128
"hype"	1.52	0.805977667184395
"worlds"	1.52	0.899777750336159
"weeks"	1.52	0.921737489744233
"informal"	1.52	0.921737489744233
"principal"	1.52	1.04383906805599
"portion"	1.52	0.899777750336159
"phat"	1.52	0.943186089804128
"lobby"	1.52	0.921737489744233
"feeding"	1.52	0.921737489744233
"purchase"	1.52	1.02449987798926
"oakland"	1.52	0.984682690007294
"russian"	1.52	0.899777750336159
"reagan"	1.52	0.854166260162505
"organs"	1.52	0.780768851837725
"authorities"	1.52	0.830421579681068
"bruce"	1.51020408163265	1.0126233657188
"harlem"	1.51020408163265	0.860053367579815
"pronto"	1.51020408163265	0.860053367579815
"lagi"	1.51020408163265	0.950240549128393
"gf"	1.51020408163265	1.0126233657188
"rarely"	1.5	0.806225774829855
"ministry"	1.5	0.9
"hooked"	1.5	0.754983443527075
"physicians"	1.5	0.94339811320566
"1960s"	1.5	0.98488578017961
"sold"	1.5	0.806225774829855
"organ"	1.5	0.98488578017961
"fluid"	1.5	0.9
"wait"	1.5	0.728010988928052
"internal"	1.5	0.9
"brb"	1.5	0.806225774829855
"ritual"	1.5	0.781024967590665
"ou"	1.5	0.806225774829855
"common"	1.5	0.830662386291807
"sum1"	1.5	1.1
"anniversary"	1.5	1.02469507659596
"pa"	1.5	1.00498756211209
"lottery"	1.5	0.877496438739212
"portrait"	1.5	0.877496438739212
"rewind"	1.5	0.728010988928052
"theology"	1.5	0.806225774829855
"making"	1.5	0.854400374531753
"scripture"	1.5	0.854400374531753
"devotion"	1.5	0.806225774829855
"broadcasting"	1.5	0.754983443527075
"needs"	1.5	0.728010988928052
"flippin"	1.5	0.877496438739212
"mah"	1.5	0.754983443527075
"whispering"	1.5	0.9
"souls"	1.5	0.854400374531753
"brotha"	1.48979591836735	0.759227560724011
"chase"	1.48979591836735	0.883463707016872
"disclosure"	1.48979591836735	0.759227560724011
"secondary"	1.48979591836735	0.906269522905082
"phyllis"	1.48979591836735	0.906269522905082
"superior"	1.48979591836735	1.03258046046314
"spoken"	1.48	0.943186089804128
"ain't"	1.48	0.754718490564528
"bedtime"	1.48	0.943186089804128
"surrounding"	1.48	0.943186089804128
"grin"	1.48	0.877268487978452
"pull"	1.48	0.943186089804128
"snap"	1.48	0.964157663455516
"suggestions"	1.48	0.943186089804128
"stage"	1.48	1.04383906805599
"lessons"	1.48	1.00478853496644
"unit"	1.48	0.921737489744233
"frank"	1.48	0.854166260162505
"ohhhh"	1.48	0.921737489744233
"client"	1.48	0.964157663455516
"joint"	1.48	0.805977667184395
"pianist"	1.48	0.854166260162505
"advocate"	1.48	0.854166260162505
"ang"	1.48	0.805977667184395
"observer"	1.48	0.899777750336159
"valued"	1.48	0.877268487978452
"bank"	1.48	0.780768851837725
"puerto"	1.48	1.00478853496644
"mellow"	1.48	0.754718490564528
"oooooh"	1.48	0.921737489744233
"soul"	1.48	0.780768851837725
"raton"	1.48	0.854166260162505
"accounting"	1.48	0.943186089804128
"mike"	1.48	0.943186089804128
"dreams"	1.48	0.943186089804128
"manner"	1.48	1.00478853496644
"walsh"	1.48	0.921737489744233
"gas"	1.48	0.830421579681068
"ding"	1.48	0.670522184569608
"fur"	1.48	0.854166260162505
"80's"	1.48	0.877268487978452
"boa"	1.48	0.899777750336159
"koch"	1.48	0.964157663455516
"priests"	1.48	0.754718490564528
"gods"	1.48	1.00478853496644
"mccain"	1.46938775510204	0.859568966883783
"ethics"	1.46938775510204	0.731284606823221
"randomly"	1.46938775510204	0.785117716802912
"gardening"	1.46938775510204	0.859568966883783
"remark"	1.46938775510204	0.991845133079418
"volunteer"	1.46938775510204	0.92806669395119
"poetry"	1.46938775510204	0.859568966883783
"sono"	1.46938775510204	0.971051204356761
"worth"	1.46938775510204	0.859568966883783
"gentle"	1.46	1.00419121685066
"arthur"	1.46	0.78
"ph"	1.46	0.805232885567896
"etsy"	1.46	0.942549733435854
"nevertheless"	1.46	0.853463531734075
"tampa"	1.46	0.876584280032445
"want"	1.46	0.72691127381545
"soccer"	1.46	0.876584280032445
"wasn"	1.46	0.876584280032445
"realised"	1.46	0.899110671719561
"reputation"	1.46	0.805232885567896
"crossing"	1.46	0.876584280032445
"tank"	1.46	0.984073168011404
"atleast"	1.46	0.829698740507662
"vivo"	1.46	0.876584280032445
"android"	1.46	0.984073168011404
"mexican"	1.46	0.963535157635672
"reference"	1.46	0.753923072998831
"bear"	1.46	0.921086315173556
"travel"	1.46	1.02391405889362
"av"	1.46	0.984073168011404
"dawning"	1.46	0.853463531734075
"existence"	1.46	0.899110671719561
"hardcore"	1.46	0.78
"atoms"	1.46	1.00419121685066
"bom"	1.46	1.00419121685066
"pick"	1.46	0.805232885567896
"halfway"	1.46	0.753923072998831
"tower"	1.46	0.921086315173556
"desired"	1.46	0.921086315173556
"treated"	1.46	0.805232885567896
"civilians"	1.46	0.921086315173556
"siento"	1.46	0.942549733435854
"rookie"	1.46	0.805232885567896
"ruff"	1.46	0.876584280032445
"drew"	1.45833333333333	0.888780375320897
"priority"	1.45833333333333	0.911919526176637
"soldier"	1.44897959183673	0.834491767357587
"anche"	1.44897959183673	0.904889766424301
"foot"	1.44897959183673	0.858599345631128
"april"	1.44897959183673	0.809666711219485
"relationships"	1.44897959183673	0.927168709518412
"muslim"	1.44897959183673	0.858599345631128
"stays"	1.44897959183673	0.78405602907341
"sein"	1.44897959183673	0.834491767357587
"chancellor"	1.44897959183673	0.858599345631128
"seh"	1.44	0.897997772825746
"equations"	1.44	0.828492607088319
"flat"	1.44	0.697423830966508
"evidence"	1.44	0.778716893357271
"girlfriend"	1.44	0.941488183675186
"helen"	1.44	0.941488183675186
"surprisingly"	1.44	0.828492607088319
"chapels"	1.44	0.983056458195561
"milwaukee"	1.44	0.897997772825746
"muero"	1.44	1.04230513766363
"slim"	1.44	0.897997772825746
"left"	1.44	0.941488183675186
"investments"	1.44	0.852291030106501
"pets"	1.44	0.941488183675186
"diversity"	1.44	0.778716893357271
"could"	1.44	0.752595508889071
"hut"	1.44	0.778716893357271
"monetary"	1.44	0.803990049689671
"bit"	1.44	0.852291030106501
"vacation"	1.44	0.875442745129572
"brown"	1.44	0.752595508889071
"forest"	1.44	0.983056458195561
"farther"	1.44	0.778716893357271
"classes"	1.44	0.752595508889071
"moves"	1.44	0.962496753241277
"estimated"	1.44	0.725534285888682
"tyson"	1.44	0.897997772825746
"usually"	1.44	0.778716893357271
"nurses"	1.44	0.803990049689671
"briefly"	1.44	0.828492607088319
"dell"	1.44	0.803990049689671
"proposals"	1.44	0.875442745129572
"exchanges"	1.44	0.897997772825746
"audiences"	1.44	0.983056458195561
"wanted"	1.44	0.828492607088319
"machinery"	1.44	0.828492607088319
"five-year"	1.44	1.02293694820355
"stacks"	1.44	0.778716893357271
"theatrical"	1.44	0.778716893357271
"casa"	1.44	0.852291030106501
"phenomenon"	1.44	0.828492607088319
"december"	1.44	0.778716893357271
"momento"	1.44	0.852291030106501
"overseas"	1.44	0.852291030106501
"comp"	1.44	0.725534285888682
"shoe"	1.44	0.852291030106501
"10th"	1.44	0.778716893357271
"binding"	1.44	0.668131723539603
"power"	1.44	0.803990049689671
"joined"	1.44	0.803990049689671
"cole"	1.44	0.828492607088319
"summertime"	1.4375	0.761201079435213
"jewels"	1.4375	0.83930154493682
"tested"	1.42857142857143	0.832993127835043
"visitation"	1.42857142857143	0.728431359084684
"olvidar"	1.42857142857143	0.832993127835043
"effort"	1.42857142857143	0.857142857142857
"brick"	1.42857142857143	0.880630571852711
"wholly"	1.42857142857143	0.755928946018454
"jajaja"	1.42857142857143	0.989743318610787
"knight"	1.42857142857143	0.857142857142857
"swim"	1.42857142857143	0.96890428330361
"except"	1.42857142857143	0.880630571852711
"viva"	1.42857142857143	0.880630571852711
"waan"	1.42857142857143	0.947607082958686
"women"	1.42857142857143	0.728431359084684
"league"	1.42857142857143	0.925820099772551
"education"	1.42	0.896437393240599
"afford"	1.42	0.802246844805263
"dentro"	1.42	0.826801064343776
"beers"	1.42	0.873842090998139
"lullaby"	1.42	0.750732975164938
"poi"	1.42	0.850646812725469
"resulting"	1.42	0.750732975164938
"individual"	1.42	0.826801064343776
"customers"	1.42	0.873842090998139
"what"	1.42	0.873842090998139
"plane"	1.42	0.826801064343776
"specimens"	1.42	0.802246844805263
"starry"	1.42	0.776916983982201
"canon"	1.42	0.776916983982201
"manners"	1.42	0.896437393240599
"reviewer"	1.42	0.873842090998139
"advised"	1.42	0.776916983982201
"cover"	1.42	0.723602100605022
"apartment"	1.42	0.896437393240599
"amongst"	1.42	0.750732975164938
"pointed"	1.42	0.826801064343776
