poor's	178	2.1600	1.2060
unlike	179	2.1400	1.2808
cage	180	2.1400	1.1491
misidentified	181	2.1200	1.1250
roughly	182	2.1200	1.2906
moan	183	2.1200	1.0703
needles	184	2.1200	1.1600
mother-in-law	185	2.1200	1.2592
tore	186	2.1020	1.0151
weapons	187	2.1020	1.1472
slam	188	2.1000	1.0817
collide	189	2.1000	1.2369
crush	190	2.1000	1.2369
rebels	191	2.1000	1.1000
excuses	192	2.1000	1.2042
bugs	193	2.1000	1.3748
veterans	194	2.1000	1.1705
emo	195	2.0816	1.1399
issues	196	2.0800	1.0361
forgetting	197	2.0800	1.0553
nope	198	2.0800	1.1634
complaints	199	2.0800	1.0741
tremble	200	2.0612	0.9127
crooked	201	2.0600	1.0471
memories	202	2.0600	1.1029
spent	203	2.0400	1.0763
risk	204	2.0400	1.1128
pirate	205	2.0400	1.1655
savage	206	2.0400	1.0947
closed	207	2.0400	1.0763
concerned	208	2.0400	1.0190
pirates	209	2.0204	1.1337
uptight	210	2.0200	1.1400
messed	211	2.0200	1.1223
ripped	212	2.0200	1.1044
weird	213	2.0200	0.9485
ending	214	2.0000	1.1136
blast	215	2.0000	1.2617
laws	216	2.0000	1.0770
overcast	217	2.0000	0.9897
compete	218	2.0000	1.0770
dependence	219	1.9800	0.9053
removal	220	1.9800	1.1044
taxpayers	221	1.9800	1.1223
busy	222	1.9800	0.9053
dump	223	1.9800	0.9693
shiver	224	1.9796	1.0398
defending	225	1.9600	1.0385
wah	226	1.9600	1.0385
inevitable	227	1.9600	1.1307
anti	228	1.9592	1.0490
depend	229	1.9400	1.0278
prosecutor	230	1.9400	1.1386
rowdy	231	1.9400	1.2555
news	232	1.9400	1.1029
rags	233	1.9400	1.0660
survivors	234	1.9400	0.9035
medical	235	1.9400	1.1732
fury	236	1.9388	1.1322
patient's	237	1.9388	1.2357
damn	238	1.9200	1.0167
blown	239	1.9200	1.2139
zit	240	1.9200	1.0553
strapped	241	1.9200	1.1461
boss	242	1.9200	0.8908
drinking	243	1.9200	1.1285
kickin	244	1.9200	1.1461
affairs	245	1.9000	1.1533
long	246	1.9000	1.0440
shaking	247	1.8980	1.0926
recalled	248	1.8980	1.0926
minus	249	1.8800	1.0515
slick	250	1.8800	1.1071
obligation	251	1.8800	0.9086
nah	252	1.8800	1.0127
burst	253	1.8800	1.0515
commercial	254	1.8800	1.2106
nothings	255	1.8800	1.0127
tangled	256	1.8800	1.0703
police	257	1.8776	1.0998
lawyers	258	1.8776	1.1363
financial	259	1.8776	1.1182
veteran	260	1.8600	1.1491
obsession	261	1.8600	0.8488
governments	262	1.8600	1.1491
corrected	263	1.8600	1.0585
mondays	264	1.8600	1.0585
finals	265	1.8600	1.0772
sensitivity	266	1.8600	0.9594
deserved	267	1.8600	1.2002
raining	268	1.8600	1.0585
servants	269	1.8600	1.0956
strictly	270	1.8600	1.0002
held	271	1.8571	1.0102
passing	272	1.8571	1.1606
freaky	273	1.8400	0.9871
wont	274	1.8400	1.0461
away	275	1.8400	1.0837
romeo	276	1.8400	1.1723
cant	277	1.8367	1.0945
distance	278	1.8367	1.0756
training	279	1.8200	1.0524
rush	280	1.8200	1.2278
nowhere	281	1.8200	0.9734
resistance	282	1.8200	0.8875
hunt	283	1.8200	0.8646
snatch	284	1.8200	0.8875
conclude	285	1.8200	1.0332
noise	286	1.8200	1.1080
racial	287	1.8200	1.1435
stiff	288	1.8163	1.0628
dont	289	1.8000	1.0770
negotiate	290	1.8000	1.1662
flames	291	1.8000	1.1136
govt	292	1.8000	1.0198
shakes	293	1.8000	1.0770
ass	294	1.8000	0.9165
chills	295	1.8000	0.9592
encounter	296	1.8000	1.2806
regulators	297	1.7917	0.9565
blizzard	298	1.7800	0.9652
stimulus	299	1.7800	1.0448
sticky	300	1.7800	1.0255
worn	301	1.7800	0.8553
feelings	302	1.7800	1.0824
acid	303	1.7800	1.1187
pit	304	1.7800	0.9652
warrior	305	1.7800	1.0448
jobs	306	1.7800	1.1712
dizzy	307	1.7800	1.0638
suitcase	308	1.7755	0.9952
immigrants	309	1.7600	0.9708
blades	310	1.7600	0.9069
prevented	311	1.7600	1.0874
limits	312	1.7600	1.0307
didnt	313	1.7600	0.9499
jews	314	1.7600	1.0688
blunt	315	1.7600	1.0874
rain	316	1.7551	0.8697
defensive	317	1.7551	0.9374
spending	318	1.7551	0.9590
hollywood	319	1.7551	1.0791
tied	320	1.7400	0.9759
legislators	321	1.7400	0.9962
loose	322	1.7400	1.1629
raw	323	1.7400	0.8440
thin	324	1.7400	0.8902
conservative	325	1.7400	0.9759
escape	326	1.7200	0.9389
sensation	327	1.7200	1.1143
fog	328	1.7200	0.8495
havent	329	1.7200	0.8953
naive	330	1.7200	0.9174
shawty	331	1.7200	1.0008
labour	332	1.7200	1.0008
diaries	333	1.7200	0.9174
swear	334	1.7200	0.9806
complex	335	1.7143	1.0690
morality	336	1.7143	1.0498
incidence	337	1.7000	0.9644
changes	338	1.7000	1.0050
hotter	339	1.7000	1.0247
seldom	340	1.7000	0.9000
admit	341	1.7000	1.0247
flights	342	1.7000	0.8775
ich	343	1.7000	0.9644
compare	344	1.7000	0.9849
judges	345	1.7000	1.0050
bronx	346	1.7000	0.9644
shy	347	1.7000	0.8775
shadow	348	1.6939	1.0729
flipped	349	1.6939	1.1642
least	350	1.6939	0.8853
freakin	351	1.6939	0.8620
amount	352	1.6939	1.0918
far	353	1.6800	1.0477
economist	354	1.6800	0.9683
sixty	355	1.6800	1.1214
father	356	1.6800	1.1214
plaintiff	357	1.6800	0.8352
trance	358	1.6800	1.0852
autumn	359	1.6800	0.9887
mask	360	1.6800	1.0088
louder	361	1.6800	1.0088
election	362	1.6800	1.0088
issue	363	1.6800	0.8818
ooo	364	1.6800	1.0477
wolves	365	1.6800	0.9683
melting	366	1.6800	0.9474
discipline	367	1.6800	0.9042
administration	368	1.6800	1.0088
former	369	1.6735	0.9343
hide	370	1.6600	0.9080
daddy	371	1.6600	1.1935
doesn't	372	1.6600	1.0121
ripping	373	1.6600	0.8628
minimum	374	1.6600	0.9922
pregnancy	375	1.6600	1.1065
doug	376	1.6600	1.0509
sweep	377	1.6600	0.8857
sympathetic	378	1.6600	0.9510
period	379	1.6600	0.9718
dang	380	1.6600	0.7902
diary	381	1.6600	1.0317
missy	382	1.6600	1.0509
adios	383	1.6600	0.8628
mit	384	1.6600	1.0509
media	385	1.6600	0.9297
assumptions	386	1.6531	0.8219
blew	387	1.6400	0.9541
pretax	388	1.6400	1.0151
partner	389	1.6400	0.9952
expression	390	1.6400	0.9330
carefully	391	1.6400	0.7940
forgiven	392	1.6400	0.9113
naked	393	1.6400	1.2290
scattered	394	1.6400	0.9749
editorials	395	1.6400	0.9330
mathematics	396	1.6400	1.1092
hottest	397	1.6400	1.0151
dum	398	1.6400	1.0346
wouldn	399	1.6400	0.8663
reflected	400	1.6400	1.0726
alien	401	1.6400	1.0151
dripping	402	1.6400	0.8890
rocky	403	1.6400	0.9749
3am	404	1.6400	0.9541
salvation	405	1.6327	1.0632
hardly	406	1.6327	1.0039
excess	407	1.6327	0.9624
nights	408	1.6200	1.0371
terrific	409	1.6200	1.1294
district	410	1.6200	1.0176
relatives	411	1.6200	1.1814
finite	412	1.6200	0.9775
tender	413	1.6200	0.8219
jewish	414	1.6200	1.1643
isnt	415	1.6200	1.0750
investigations	416	1.6200	0.8693
arlington	417	1.6200	0.9978
provision	418	1.6200	0.9141
appointment	419	1.6170	1.0222
years	420	1.6122	1.1215
israelis	421	1.6000	1.0583
