0.04.08.12,1100,5.39989276139,5.83856237396,6.08462545836,2.37026086957,3.20019662921,7.47301369863,6.74583386993,1.43321369495,1.42395520945,1.40374087003,1.33334790548,1.68615537057,1.94037067669
1.04.08.12,1013,5.35092979425,5.74248394728,5.91433438486,2.41983193277,3.22561452514,7.48988888889,6.69881825591,1.44496956522,1.42982835539,1.3978057971,1.32127763075,1.68971877757,1.94404511657
2.04.08.12,824,5.38154235638,5.78491005724,5.96979166667,2.42652173913,3.24578947368,7.5173125,6.70288007554,1.44390177881,1.43438507347,1.40217115236,1.32712312452,1.69448105182,1.94542784223
3.04.08.12,817,5.36332783581,5.77379228954,5.99505376344,2.38588888889,3.19980769231,7.45553125,6.69252399232,1.41612189616,1.40223912716,1.38195537998,1.31871700527,1.66602678706,1.91508939052
4.04.08.12,730,5.37455775963,5.79390085128,5.98649816176,2.362,3.19924444444,7.46373134328,6.71318655852,1.42949547135,1.42275462107,1.38839926063,1.31575914972,1.68223872458,1.92093872458
5.04.08.12,849,5.42435289761,5.86431914077,6.14015918958,2.43483870968,3.3050209205,7.50262599469,6.73298337708,1.41297891156,1.40542131519,1.38785948602,1.31140309902,1.67176228269,1.9658696901
6.04.08.12,973,5.38136448598,5.86477913336,6.13784638554,2.36857142857,3.2768220339,7.46448101266,6.75616300366,1.43187821928,1.42174908021,1.37514790287,1.30646924209,1.67905040471,1.91453811626
7.04.08.12,1003,5.40011227816,5.89863300493,6.17207048458,2.4876,3.38743589744,7.46151741294,6.74973404255,1.40114546713,1.38742553633,1.36415017301,1.29575474048,1.66203598616,1.9364799308
8.04.08.12,1109,5.41525876986,5.91641953619,6.18471059113,2.49017857143,3.42766423358,7.45194384449,6.74428888889,1.39816365291,1.38588762136,1.35676856796,1.29581492718,1.66475819175,1.94952918689
9.04.08.12,1232,5.39960384991,5.83629607958,6.06711672942,2.3853968254,3.4115060241,7.46413366337,6.64449901768,1.42758335147,1.40957295974,1.38370348205,1.31516213275,1.67315435256,1.93280005441
10.04.08.12,1370,5.43430729391,5.87006824386,6.06190887667,2.45042553191,3.33983009709,7.43031914894,6.58744611059,1.40782378449,1.3899826106,1.3845999124,1.33064853263,1.70692904074,1.96569553219
11.04.08.12,1481,5.43849354234,5.8873722926,6.12789642857,2.47168067227,3.25773493976,7.46663414634,6.62731656184,1.40270702966,1.39428411215,1.37821353108,1.3209339293,1.68427444128,1.96451625356
12.04.08.12,1581,5.41080073126,5.82867942584,6.02498811545,2.51054054054,3.3011969112,7.4826929982,6.6063329213,1.42467701059,1.41441985092,1.39129301687,1.3245982346,1.69181082778,1.94434829345
13.04.08.12,1422,5.43419255971,5.82684498736,6.05192839707,2.45963963964,3.29826697892,7.48798387097,6.63086164451,1.38932633406,1.37034212581,1.37298520607,1.31270264642,1.68205934924,2.00867223427
14.04.08.12,1240,5.38626395818,5.7604475043,5.92174277726,2.18596899225,3.1945232816,7.47160356347,6.64739233038,1.38264932292,1.37840223958,1.38614598958,1.3120425,1.66874411458,1.93685984375
15.04.08.12,1152,5.4132194334,5.76768826201,5.91713163972,2.42909836066,3.27424107143,7.40912037037,6.60671520093,1.41316849238,1.39302761152,1.40117487295,1.32276194241,1.67843647657,1.96747182383
16.04.08.12,1140,5.42492598884,5.82532141131,6.03615384615,2.4686407767,3.32575682382,7.46770020534,6.63205673759,1.38962509404,1.37831778614,1.37180010747,1.30320585707,1.67010617947,1.98542847931
17.04.08.12,1235,5.43802885184,5.86303480165,6.11351633394,2.44009615385,3.27242506812,7.53512195122,6.68111594992,1.38667320888,1.3765907669,1.37078304743,1.30166321897,1.66322785066,1.95610958628
18.04.08.12,1478,5.46519895288,5.85642033319,6.01297572254,2.494,3.51615933413,7.45358169935,6.61568025258,1.35145701522,1.36127084712,1.37286846459,1.28600052945,1.6891563865,2.00746095301
19.04.08.12,1397,5.46869411953,5.8625326054,5.97536818182,2.43304347826,3.55643010753,7.4193385214,6.62367146974,1.35805299674,1.37195302932,1.38855416938,1.28965677524,1.70579596091,2.02736710098
20.04.08.12,1164,5.44925245622,5.84103398853,5.99284784099,2.49362831858,3.43469244288,7.43656716418,6.61251170711,1.37592615865,1.36967811943,1.37660120321,1.29781778075,1.69796635472,2.02492045455
21.04.08.12,1142,5.47219817643,5.87418101638,6.04270381837,2.50837209302,3.49906764168,7.43673647469,6.63226694915,1.35399129047,1.35775234838,1.36390989512,1.28548586411,1.69097286822,2.00731782946
22.04.08.12,1199,5.42123992155,5.80709823352,5.9812810559,2.45434782609,3.39812267658,7.46550724638,6.66319430815,1.38369315572,1.37883762058,1.38087620579,1.29883601286,1.68322328893,1.98056417088
23.04.08.12,1205,5.3858629131,5.74562469616,5.88871772806,2.5814,3.42785198556,7.4731779661,6.65895480226,1.41148609407,1.40739396728,1.38427684049,1.30833502045,1.69202985685,1.96359606339
0.01.08.12,1024,5.41249546005,5.81495013599,6.00762460233,2.46064516129,3.34197402597,7.47455782313,6.69135243171,1.4212352086,1.40726321113,1.38941580278,1.32348596713,1.68179285714,2.01144620733
1.01.08.12,897,5.32540764791,5.66435471698,5.76265389877,2.47086538462,3.3241025641,7.43363333333,6.64981343284,1.43456879073,1.41835626358,1.40126263577,1.32687067343,1.68235916003,1.9473769008
2.01.08.12,759,5.37333031674,5.75662931839,5.92531438415,2.43855072464,3.29980842912,7.48833333333,6.68671111111,1.43133754448,1.4219411032,1.39411023132,1.32569359431,1.69063149466,1.95175845196
3.01.08.12,827,5.33768484288,5.74282631038,5.93745273632,2.45081967213,3.30374449339,7.49916666667,6.70589974293,1.42851441606,1.41978558394,1.37956122263,1.31324525547,1.6683495438,1.89478494526
4.01.08.12,866,5.36334421236,5.78485714286,5.9917787234,2.47111111111,3.36440944882,7.52857677903,6.71637350706,1.42435179487,1.4068342735,1.38069136752,1.32339777778,1.69379760684,1.9769642735
5.01.08.12,845,5.33698010059,5.74628063431,5.96925693823,2.4731147541,3.32924686192,7.44689393939,6.6878929385,1.43157279279,1.42356963964,1.38151693694,1.31505225225,1.68575666667,1.95153846847
6.01.08.12,955,5.31716248507,5.73490574713,5.87649651972,2.40915662651,3.29443333333,7.47592727273,6.65657603223,1.44796318481,1.43448845873,1.40962958364,1.33529978086,1.68999510592,1.92237472608
7.01.08.12,1256,5.32049365787,5.76496587716,5.96963181149,2.43146666667,3.28102473498,7.45200598802,6.67742325581,1.44705178697,1.43086958655,1.39793251577,1.32058605466,1.6857874562,1.90664940434
